redemption_option,date,coupon_stake,money_coupon,nominal,redemption_price,currency,isin
-,28.02.2029,9%,44.88,-,-,RUB,RU000A105RV3
MAT,29.08.2029,9%,44.88,1000,-,RUB,RU000A105RV3
-,09.10.2019,7.7%,26.58,-,-,RUB,RU000A100EF5
-,08.04.2020,7.7%,38.39,-,-,RUB,RU000A100EF5
-,07.10.2020,7.7%,38.39,-,-,RUB,RU000A100EF5
-,07.04.2021,7.7%,38.39,-,-,RUB,RU000A100EF5
-,06.10.2021,7.7%,38.39,-,-,RUB,RU000A100EF5
-,06.04.2022,7.7%,38.39,-,-,RUB,RU000A100EF5
-,05.10.2022,7.7%,38.39,-,-,RUB,RU000A100EF5
-,05.04.2023,7.7%,38.39,-,-,RUB,RU000A100EF5
-,04.10.2023,7.7%,38.39,-,-,RUB,RU000A100EF5
-,03.04.2024,7.7%,38.39,-,-,RUB,RU000A100EF5
-,02.10.2024,7.7%,38.39,-,-,RUB,RU000A100EF5
-,02.04.2025,7.7%,38.39,-,-,RUB,RU000A100EF5
-,01.10.2025,7.7%,38.39,-,-,RUB,RU000A100EF5
-,01.04.2026,7.7%,38.39,-,-,RUB,RU000A100EF5
-,30.09.2026,7.7%,38.39,-,-,RUB,RU000A100EF5
-,31.03.2027,7.7%,38.39,-,-,RUB,RU000A100EF5
-,29.09.2027,7.7%,38.39,-,-,RUB,RU000A100EF5
-,29.03.2028,7.7%,38.39,-,-,RUB,RU000A100EF5
-,27.09.2028,7.7%,38.39,-,-,RUB,RU000A100EF5
-,28.03.2029,7.7%,38.39,-,-,RUB,RU000A100EF5
-,26.09.2029,7.7%,38.39,-,-,RUB,RU000A100EF5
-,27.03.2030,7.7%,38.39,-,-,RUB,RU000A100EF5
-,25.09.2030,7.7%,38.39,-,-,RUB,RU000A100EF5
-,26.03.2031,7.7%,38.39,-,-,RUB,RU000A100EF5
-,24.09.2031,7.7%,38.39,-,-,RUB,RU000A100EF5
-,24.03.2032,7.7%,38.39,-,-,RUB,RU000A100EF5
-,22.09.2032,7.7%,38.39,-,-,RUB,RU000A100EF5
-,23.03.2033,7.7%,38.39,-,-,RUB,RU000A100EF5
-,21.09.2033,7.7%,38.39,-,-,RUB,RU000A100EF5
-,22.03.2034,7.7%,38.39,-,-,RUB,RU000A100EF5
-,20.09.2034,7.7%,38.39,-,-,RUB,RU000A100EF5
-,21.03.2035,7.7%,38.39,-,-,RUB,RU000A100EF5
-,19.09.2035,7.7%,38.39,-,-,RUB,RU000A100EF5
-,19.03.2036,7.7%,38.39,-,-,RUB,RU000A100EF5
-,17.09.2036,7.7%,38.39,-,-,RUB,RU000A100EF5
-,18.03.2037,7.7%,38.39,-,-,RUB,RU000A100EF5
-,16.09.2037,7.7%,38.39,-,-,RUB,RU000A100EF5
-,17.03.2038,7.7%,38.39,-,-,RUB,RU000A100EF5
-,15.09.2038,7.7%,38.39,-,-,RUB,RU000A100EF5
MAT,16.03.2039,7.7%,38.39,1000,-,RUB,RU000A100EF5
-,11.02.2015,10.55%,12.14,-,-,RUB,RU000A0JV4L2
-,12.08.2015,12.66%,63.13,-,-,RUB,RU000A0JV4L2
-,10.02.2016,14.48%,72.2,-,-,RUB,RU000A0JV4L2
-,10.08.2016,12.32%,61.43,-,-,RUB,RU000A0JV4L2
-,08.02.2017,11.9%,59.34,-,-,RUB,RU000A0JV4L2
-,09.08.2017,11.41%,56.89,-,-,RUB,RU000A0JV4L2
-,07.02.2018,10.61%,52.9,-,-,RUB,RU000A0JV4L2
-,08.08.2018,9.12%,45.48,-,-,RUB,RU000A0JV4L2
-,06.02.2019,8.25%,41.14,-,-,RUB,RU000A0JV4L2
-,07.08.2019,8.48%,42.28,-,-,RUB,RU000A0JV4L2
-,05.02.2020,8.73%,43.53,-,-,RUB,RU000A0JV4L2
-,05.08.2020,7.75%,38.64,-,-,RUB,RU000A0JV4L2
-,03.02.2021,6.55%,32.66,-,-,RUB,RU000A0JV4L2
-,04.08.2021,5.37%,26.78,-,-,RUB,RU000A0JV4L2
-,02.02.2022,5.93%,29.57,-,-,RUB,RU000A0JV4L2
-,03.08.2022,8.33%,41.54,-,-,RUB,RU000A0JV4L2
-,01.02.2023,14.42%,71.9,-,-,RUB,RU000A0JV4L2
-,02.08.2023,8.73%,43.53,-,-,RUB,RU000A0JV4L2
-,31.01.2024,8.53%,42.53,-,-,RUB,RU000A0JV4L2
-,31.07.2024,14.56%,72.6,-,-,RUB,RU000A0JV4L2
MAT,29.01.2025,16.99%,84.72,1000,-,RUB,RU000A0JV4L2
-,01.08.2012,-,-,-,-,-,RU000A0JS3W6
-,22.08.2012,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,20.02.2013,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,21.08.2013,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,19.02.2014,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,20.08.2014,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,18.02.2015,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,19.08.2015,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,17.02.2016,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,17.08.2016,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,15.02.2017,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,16.08.2017,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,14.02.2018,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,15.08.2018,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,13.02.2019,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,14.08.2019,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,12.02.2020,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,12.08.2020,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,10.02.2021,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,11.08.2021,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,09.02.2022,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,10.08.2022,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,08.02.2023,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,09.08.2023,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,07.02.2024,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,07.08.2024,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,05.02.2025,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,06.08.2025,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,04.02.2026,8.15%,40.64,-,-,RUB,RU000A0JS3W6
-,05.08.2026,8.15%,40.64,-,-,RUB,RU000A0JS3W6
MAT,03.02.2027,8.15%,40.64,1000,-,RUB,RU000A0JS3W6
-,17.04.2019,7.95%,25.92,-,-,RUB,RU000A0ZZYW2
-,16.10.2019,7.95%,39.64,-,-,RUB,RU000A0ZZYW2
-,15.04.2020,7.95%,39.64,-,-,RUB,RU000A0ZZYW2
-,14.10.2020,7.95%,39.64,-,-,RUB,RU000A0ZZYW2
-,14.04.2021,7.95%,39.64,-,-,RUB,RU000A0ZZYW2
-,13.10.2021,7.95%,39.64,-,-,RUB,RU000A0ZZYW2
-,13.04.2022,7.95%,39.64,-,-,RUB,RU000A0ZZYW2
-,12.10.2022,7.95%,39.64,-,-,RUB,RU000A0ZZYW2
-,12.04.2023,7.95%,39.64,-,-,RUB,RU000A0ZZYW2
-,11.10.2023,7.95%,39.64,-,-,RUB,RU000A0ZZYW2
-,10.04.2024,7.95%,39.64,-,-,RUB,RU000A0ZZYW2
-,09.10.2024,7.95%,39.64,-,-,RUB,RU000A0ZZYW2
-,09.04.2025,7.95%,39.64,-,-,RUB,RU000A0ZZYW2
-,08.10.2025,7.95%,39.64,-,-,RUB,RU000A0ZZYW2
-,08.04.2026,7.95%,39.64,-,-,RUB,RU000A0ZZYW2
MAT,07.10.2026,7.95%,39.64,1000,-,RUB,RU000A0ZZYW2
-,10.03.2024,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,09.04.2024,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,09.05.2024,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,08.06.2024,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,08.07.2024,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,07.08.2024,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,06.09.2024,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,06.10.2024,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,05.11.2024,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,05.12.2024,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,04.01.2025,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,03.02.2025,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,05.03.2025,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,04.04.2025,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,04.05.2025,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,03.06.2025,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,03.07.2025,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,02.08.2025,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,01.09.2025,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,01.10.2025,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,31.10.2025,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,30.11.2025,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,30.12.2025,14.75%,12.12,-,-,RUB,RU000A107RZ0
PUT,29.01.2026,14.75%,12.12,-,-,RUB,RU000A107RZ0
-,28.02.2026,-,-,-,-,RUB,RU000A107RZ0
-,30.03.2026,-,-,-,-,RUB,RU000A107RZ0
-,29.04.2026,-,-,-,-,RUB,RU000A107RZ0
-,29.05.2026,-,-,-,-,RUB,RU000A107RZ0
-,28.06.2026,-,-,-,-,RUB,RU000A107RZ0
-,28.07.2026,-,-,-,-,RUB,RU000A107RZ0
-,27.08.2026,-,-,-,-,RUB,RU000A107RZ0
-,26.09.2026,-,-,-,-,RUB,RU000A107RZ0
-,26.10.2026,-,-,-,-,RUB,RU000A107RZ0
-,25.11.2026,-,-,-,-,RUB,RU000A107RZ0
-,25.12.2026,-,-,-,-,RUB,RU000A107RZ0
MAT,24.01.2027,-,-,1000,-,RUB,RU000A107RZ0
-,20.12.2024,25%,20.55,-,-,RUB,RU000A10A3Z4
-,19.01.2025,25%,20.55,-,-,RUB,RU000A10A3Z4
-,18.02.2025,25%,20.55,-,-,RUB,RU000A10A3Z4
-,20.03.2025,25%,20.55,-,-,RUB,RU000A10A3Z4
-,19.04.2025,25%,20.55,-,-,RUB,RU000A10A3Z4
-,19.05.2025,25%,20.55,-,-,RUB,RU000A10A3Z4
-,18.06.2025,25%,20.55,-,-,RUB,RU000A10A3Z4
-,18.07.2025,25%,20.55,-,-,RUB,RU000A10A3Z4
-,17.08.2025,25%,20.55,-,-,RUB,RU000A10A3Z4
-,16.09.2025,25%,20.55,-,-,RUB,RU000A10A3Z4
-,16.10.2025,25%,20.55,-,-,RUB,RU000A10A3Z4
-,15.11.2025,25%,20.55,-,-,RUB,RU000A10A3Z4
-,15.12.2025,25%,20.55,-,-,RUB,RU000A10A3Z4
-,14.01.2026,25%,20.55,-,-,RUB,RU000A10A3Z4
-,13.02.2026,25%,20.55,-,-,RUB,RU000A10A3Z4
-,15.03.2026,25%,20.55,-,-,RUB,RU000A10A3Z4
-,14.04.2026,25%,20.55,-,-,RUB,RU000A10A3Z4
-,14.05.2026,25%,20.55,-,-,RUB,RU000A10A3Z4
-,13.06.2026,25%,20.55,-,-,RUB,RU000A10A3Z4
-,13.07.2026,25%,20.55,-,-,RUB,RU000A10A3Z4
-,12.08.2026,25%,20.55,-,-,RUB,RU000A10A3Z4
-,11.09.2026,25%,20.55,-,-,RUB,RU000A10A3Z4
-,11.10.2026,25%,20.55,-,-,RUB,RU000A10A3Z4
-,10.11.2026,25%,20.55,-,-,RUB,RU000A10A3Z4
-,10.12.2026,25%,20.55,-,-,RUB,RU000A10A3Z4
-,09.01.2027,25%,20.55,-,-,RUB,RU000A10A3Z4
-,08.02.2027,25%,20.55,-,-,RUB,RU000A10A3Z4
-,10.03.2027,25%,20.55,-,-,RUB,RU000A10A3Z4
-,09.04.2027,25%,20.55,-,-,RUB,RU000A10A3Z4
-,09.05.2027,25%,20.55,-,-,RUB,RU000A10A3Z4
-,08.06.2027,25%,20.55,-,-,RUB,RU000A10A3Z4
-,08.07.2027,25%,20.55,-,-,RUB,RU000A10A3Z4
-,07.08.2027,25%,20.55,-,-,RUB,RU000A10A3Z4
-,06.09.2027,25%,20.55,-,-,RUB,RU000A10A3Z4
-,06.10.2027,25%,20.55,-,-,RUB,RU000A10A3Z4
PUT,05.11.2027,25%,20.55,-,-,RUB,RU000A10A3Z4
-,05.12.2027,-,-,-,-,RUB,RU000A10A3Z4
-,04.01.2028,-,-,-,-,RUB,RU000A10A3Z4
-,03.02.2028,-,-,-,-,RUB,RU000A10A3Z4
-,04.03.2028,-,-,-,-,RUB,RU000A10A3Z4
-,03.04.2028,-,-,-,-,RUB,RU000A10A3Z4
-,03.05.2028,-,-,-,-,RUB,RU000A10A3Z4
-,02.06.2028,-,-,-,-,RUB,RU000A10A3Z4
-,02.07.2028,-,-,-,-,RUB,RU000A10A3Z4
-,01.08.2028,-,-,-,-,RUB,RU000A10A3Z4
-,31.08.2028,-,-,-,-,RUB,RU000A10A3Z4
-,30.09.2028,-,-,-,-,RUB,RU000A10A3Z4
-,30.10.2028,-,-,-,-,RUB,RU000A10A3Z4
-,29.11.2028,-,-,-,-,RUB,RU000A10A3Z4
-,29.12.2028,-,-,-,-,RUB,RU000A10A3Z4
-,28.01.2029,-,-,-,-,RUB,RU000A10A3Z4
-,27.02.2029,-,-,-,-,RUB,RU000A10A3Z4
-,29.03.2029,-,-,-,-,RUB,RU000A10A3Z4
-,28.04.2029,-,-,-,-,RUB,RU000A10A3Z4
-,28.05.2029,-,-,-,-,RUB,RU000A10A3Z4
-,27.06.2029,-,-,-,-,RUB,RU000A10A3Z4
-,27.07.2029,-,-,-,-,RUB,RU000A10A3Z4
-,26.08.2029,-,-,-,-,RUB,RU000A10A3Z4
-,25.09.2029,-,-,-,-,RUB,RU000A10A3Z4
MAT,25.10.2029,-,-,1000,-,RUB,RU000A10A3Z4
-,07.08.2013,7.05%,37.86,-,-,RUB,RU000A0JTK38
-,05.02.2014,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,06.08.2014,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,04.02.2015,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,05.08.2015,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,03.02.2016,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,03.08.2016,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,01.02.2017,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,02.08.2017,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,31.01.2018,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,01.08.2018,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,30.01.2019,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,31.07.2019,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,29.01.2020,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,29.07.2020,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,27.01.2021,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,28.07.2021,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,26.01.2022,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,27.07.2022,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,25.01.2023,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,26.07.2023,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,24.01.2024,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,24.07.2024,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,22.01.2025,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,23.07.2025,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,21.01.2026,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,22.07.2026,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,20.01.2027,7.05%,35.15,-,-,RUB,RU000A0JTK38
-,21.07.2027,7.05%,35.15,-,-,RUB,RU000A0JTK38
MAT,19.01.2028,7.05%,35.15,1000,-,RUB,RU000A0JTK38
-,05.09.2024,20.75%,17.05,-,-,RUB,RU000A1095L7
-,05.10.2024,-,17.41,-,-,RUB,RU000A1095L7
-,04.11.2024,-,17.93,-,-,RUB,RU000A1095L7
-,04.12.2024,-,19.52,-,-,RUB,RU000A1095L7
-,03.01.2025,-,-,-,-,RUB,RU000A1095L7
-,02.02.2025,-,-,-,-,RUB,RU000A1095L7
-,04.03.2025,-,-,-,-,RUB,RU000A1095L7
-,03.04.2025,-,-,-,-,RUB,RU000A1095L7
-,03.05.2025,-,-,-,-,RUB,RU000A1095L7
-,02.06.2025,-,-,-,-,RUB,RU000A1095L7
-,02.07.2025,-,-,-,-,RUB,RU000A1095L7
-,01.08.2025,-,-,-,-,RUB,RU000A1095L7
-,31.08.2025,-,-,-,-,RUB,RU000A1095L7
-,30.09.2025,-,-,-,-,RUB,RU000A1095L7
-,30.10.2025,-,-,-,-,RUB,RU000A1095L7
-,29.11.2025,-,-,-,-,RUB,RU000A1095L7
-,29.12.2025,-,-,-,-,RUB,RU000A1095L7
-,28.01.2026,-,-,-,-,RUB,RU000A1095L7
-,27.02.2026,-,-,-,-,RUB,RU000A1095L7
-,29.03.2026,-,-,-,-,RUB,RU000A1095L7
-,28.04.2026,-,-,-,-,RUB,RU000A1095L7
-,28.05.2026,-,-,-,-,RUB,RU000A1095L7
-,27.06.2026,-,-,-,-,RUB,RU000A1095L7
-,27.07.2026,-,-,-,-,RUB,RU000A1095L7
-,26.08.2026,-,-,-,-,RUB,RU000A1095L7
-,25.09.2026,-,-,-,-,RUB,RU000A1095L7
-,25.10.2026,-,-,-,-,RUB,RU000A1095L7
-,24.11.2026,-,-,-,-,RUB,RU000A1095L7
-,24.12.2026,-,-,-,-,RUB,RU000A1095L7
-,23.01.2027,-,-,-,-,RUB,RU000A1095L7
-,22.02.2027,-,-,-,-,RUB,RU000A1095L7
-,24.03.2027,-,-,-,-,RUB,RU000A1095L7
-,23.04.2027,-,-,-,-,RUB,RU000A1095L7
-,23.05.2027,-,-,-,-,RUB,RU000A1095L7
-,22.06.2027,-,-,-,-,RUB,RU000A1095L7
MAT,22.07.2027,-,-,1000,-,RUB,RU000A1095L7
-,27.09.2024,-,16,-,-,RUB,RU000A109B33
-,27.10.2024,-,16.68,-,-,RUB,RU000A109B33
-,26.11.2024,-,17.95,-,-,RUB,RU000A109B33
-,26.12.2024,-,-,-,-,RUB,RU000A109B33
-,25.01.2025,-,-,-,-,RUB,RU000A109B33
-,24.02.2025,-,-,-,-,RUB,RU000A109B33
-,26.03.2025,-,-,-,-,RUB,RU000A109B33
-,25.04.2025,-,-,-,-,RUB,RU000A109B33
-,25.05.2025,-,-,-,-,RUB,RU000A109B33
-,24.06.2025,-,-,-,-,RUB,RU000A109B33
-,24.07.2025,-,-,-,-,RUB,RU000A109B33
-,23.08.2025,-,-,-,-,RUB,RU000A109B33
-,22.09.2025,-,-,-,-,RUB,RU000A109B33
-,22.10.2025,-,-,-,-,RUB,RU000A109B33
-,21.11.2025,-,-,-,-,RUB,RU000A109B33
-,21.12.2025,-,-,-,-,RUB,RU000A109B33
-,20.01.2026,-,-,-,-,RUB,RU000A109B33
-,19.02.2026,-,-,-,-,RUB,RU000A109B33
-,21.03.2026,-,-,-,-,RUB,RU000A109B33
-,20.04.2026,-,-,-,-,RUB,RU000A109B33
-,20.05.2026,-,-,-,-,RUB,RU000A109B33
-,19.06.2026,-,-,-,-,RUB,RU000A109B33
-,19.07.2026,-,-,-,-,RUB,RU000A109B33
-,18.08.2026,-,-,-,-,RUB,RU000A109B33
-,17.09.2026,-,-,-,-,RUB,RU000A109B33
-,17.10.2026,-,-,-,-,RUB,RU000A109B33
-,16.11.2026,-,-,-,-,RUB,RU000A109B33
-,16.12.2026,-,-,-,-,RUB,RU000A109B33
-,15.01.2027,-,-,-,-,RUB,RU000A109B33
-,14.02.2027,-,-,-,-,RUB,RU000A109B33
-,16.03.2027,-,-,-,-,RUB,RU000A109B33
-,15.04.2027,-,-,-,-,RUB,RU000A109B33
-,15.05.2027,-,-,-,-,RUB,RU000A109B33
-,14.06.2027,-,-,-,-,RUB,RU000A109B33
-,14.07.2027,-,-,-,-,RUB,RU000A109B33
-,13.08.2027,-,-,-,-,RUB,RU000A109B33
-,12.09.2027,-,-,-,-,RUB,RU000A109B33
-,12.10.2027,-,-,-,-,RUB,RU000A109B33
-,11.11.2027,-,-,-,-,RUB,RU000A109B33
-,11.12.2027,-,-,-,-,RUB,RU000A109B33
-,10.01.2028,-,-,-,-,RUB,RU000A109B33
MAT,09.02.2028,-,-,1000,-,RUB,RU000A109B33
-,30.05.2018,7.25%,19.47,-,-,RUB,RU000A0ZYUB7
-,28.11.2018,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,29.05.2019,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,27.11.2019,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,27.05.2020,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,25.11.2020,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,26.05.2021,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,24.11.2021,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,25.05.2022,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,23.11.2022,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,24.05.2023,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,22.11.2023,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,22.05.2024,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,20.11.2024,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,21.05.2025,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,19.11.2025,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,20.05.2026,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,18.11.2026,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,19.05.2027,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,17.11.2027,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,17.05.2028,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,15.11.2028,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,16.05.2029,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,14.11.2029,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,15.05.2030,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,13.11.2030,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,14.05.2031,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,12.11.2031,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,12.05.2032,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,10.11.2032,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,11.05.2033,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
-,09.11.2033,7.25%,36.15,-,-,RUB,RU000A0ZYUB7
MAT,10.05.2034,7.25%,36.15,1000,-,RUB,RU000A0ZYUB7
-,29.03.2024,17.3%,14.22,-,-,RUB,RU000A107UW1
-,28.04.2024,17.3%,14.22,-,-,RUB,RU000A107UW1
-,28.05.2024,17.3%,14.22,-,-,RUB,RU000A107UW1
-,27.06.2024,17.3%,14.22,-,-,RUB,RU000A107UW1
-,27.07.2024,17.3%,14.22,-,-,RUB,RU000A107UW1
-,26.08.2024,-,15.42,-,-,RUB,RU000A107UW1
-,25.09.2024,-,15.95,-,-,RUB,RU000A107UW1
-,25.10.2024,-,16.68,-,-,RUB,RU000A107UW1
-,24.11.2024,-,17.84,-,-,RUB,RU000A107UW1
-,24.12.2024,-,-,-,-,RUB,RU000A107UW1
-,23.01.2025,-,-,-,-,RUB,RU000A107UW1
-,22.02.2025,-,-,-,-,RUB,RU000A107UW1
-,24.03.2025,-,-,-,-,RUB,RU000A107UW1
-,23.04.2025,-,-,-,-,RUB,RU000A107UW1
-,23.05.2025,-,-,-,-,RUB,RU000A107UW1
-,22.06.2025,-,-,-,-,RUB,RU000A107UW1
-,22.07.2025,-,-,-,-,RUB,RU000A107UW1
-,21.08.2025,-,-,-,-,RUB,RU000A107UW1
-,20.09.2025,-,-,-,-,RUB,RU000A107UW1
-,20.10.2025,-,-,-,-,RUB,RU000A107UW1
-,19.11.2025,-,-,-,-,RUB,RU000A107UW1
-,19.12.2025,-,-,-,-,RUB,RU000A107UW1
-,18.01.2026,-,-,-,-,RUB,RU000A107UW1
-,17.02.2026,-,-,-,-,RUB,RU000A107UW1
-,19.03.2026,-,-,-,-,RUB,RU000A107UW1
-,18.04.2026,-,-,-,-,RUB,RU000A107UW1
-,18.05.2026,-,-,-,-,RUB,RU000A107UW1
-,17.06.2026,-,-,-,-,RUB,RU000A107UW1
-,17.07.2026,-,-,-,-,RUB,RU000A107UW1
-,16.08.2026,-,-,-,-,RUB,RU000A107UW1
-,15.09.2026,-,-,-,-,RUB,RU000A107UW1
-,15.10.2026,-,-,-,-,RUB,RU000A107UW1
-,14.11.2026,-,-,-,-,RUB,RU000A107UW1
-,14.12.2026,-,-,-,-,RUB,RU000A107UW1
-,13.01.2027,-,-,-,-,RUB,RU000A107UW1
MAT,12.02.2027,-,-,1000,-,RUB,RU000A107UW1
-,15.04.2020,6%,21.86,-,-,RUB,RU000A1014N4
-,14.10.2020,6%,29.92,-,-,RUB,RU000A1014N4
-,14.04.2021,6%,29.92,-,-,RUB,RU000A1014N4
-,13.10.2021,6%,29.92,-,-,RUB,RU000A1014N4
-,13.04.2022,6%,29.92,-,-,RUB,RU000A1014N4
-,12.10.2022,6%,29.92,-,-,RUB,RU000A1014N4
-,12.04.2023,6%,29.92,-,-,RUB,RU000A1014N4
-,11.10.2023,6%,29.92,-,-,RUB,RU000A1014N4
-,10.04.2024,6%,29.92,-,-,RUB,RU000A1014N4
-,09.10.2024,6%,29.92,-,-,RUB,RU000A1014N4
-,09.04.2025,6%,29.92,-,-,RUB,RU000A1014N4
-,08.10.2025,6%,29.92,-,-,RUB,RU000A1014N4
-,08.04.2026,6%,29.92,-,-,RUB,RU000A1014N4
-,07.10.2026,6%,29.92,-,-,RUB,RU000A1014N4
-,07.04.2027,6%,29.92,-,-,RUB,RU000A1014N4
MAT,06.10.2027,6%,29.92,1000,-,RUB,RU000A1014N4
-,22.09.2021,6.7%,17.99,-,-,RUB,RU000A1038Z7
-,23.03.2022,6.7%,33.41,-,-,RUB,RU000A1038Z7
-,21.09.2022,6.7%,33.41,-,-,RUB,RU000A1038Z7
-,22.03.2023,6.7%,33.41,-,-,RUB,RU000A1038Z7
-,20.09.2023,6.7%,33.41,-,-,RUB,RU000A1038Z7
-,20.03.2024,6.7%,33.41,-,-,RUB,RU000A1038Z7
-,18.09.2024,6.7%,33.41,-,-,RUB,RU000A1038Z7
-,19.03.2025,6.7%,33.41,-,-,RUB,RU000A1038Z7
-,17.09.2025,6.7%,33.41,-,-,RUB,RU000A1038Z7
-,18.03.2026,6.7%,33.41,-,-,RUB,RU000A1038Z7
